times,subtide,subtide_parm,subtide_postmean,subtide25,subtide50,subtide75,D1_phase,D1_phase_parm,D1_phase_postmean,D2_phase,D2_phase_parm,D2_phase_postmean,D3_phase,D3_phase_parm,D3_phase_postmean,D4_phase,D4_phase_parm,D4_phase_postmean,D1_amp,D1_amp_parm,D1_amp_postmean,D1_amp_25,D1_amp_50,D1_amp_75,D2_amp,D2_amp_parm,D2_amp_postmean,D2_amp_25,D2_amp_50,D2_amp_75,D3_amp,D3_amp_parm,D3_amp_postmean,D3_amp_25,D3_amp_50,D3_amp_75,D4_amp,D4_amp_parm,D4_amp_postmean,D4_amp_25,D4_amp_50,D4_amp_75
-945.25,3.3453,3.3501,3.3489,3.3076,3.3479,3.3909,0.133643, 0.21718155, 2.3641e-01,0.200464,0.214784, 0.19480316,0.400928,0.353681, 0.36906069,0.400928, 0.4483987, 0.4252037,0.244966,0.221985,0.226532,0.179894,0.221849,0.271270,0.50977,0.52268,0.52492,0.50714,0.52428,0.54260,0.19011,0.19784,0.198315,0.183183,0.198249,0.213482,0.090157,0.083036,0.085976,0.074646,0.084880,0.096685
-945.00,3.3451,3.3502,3.3492,3.3077,3.3489,3.3913,0.133638, 0.21558036, 2.3373e-01,0.200456,0.214009, 0.19567997,0.400913,0.355842, 0.37059786,0.400913, 0.4538641, 0.4299173,0.244981,0.222565,0.227126,0.180723,0.223132,0.271607,0.50980,0.52234,0.52475,0.50796,0.52373,0.54250,0.19012,0.19755,0.198035,0.183210,0.198029,0.213512,0.090159,0.083146,0.085980,0.075056,0.085253,0.097049
-944.75,3.3449,3.3504,3.3497,3.3094,3.3495,3.3911,0.133633, 0.21399287, 2.3112e-01,0.200449,0.213246, 0.19652444,0.400898,0.357956, 0.37210226,0.400898, 0.4590258, 0.4344399,0.244995,0.223141,0.227722,0.183051,0.223688,0.271422,0.50983,0.52201,0.52459,0.50772,0.52342,0.54236,0.19012,0.19727,0.197763,0.182408,0.197479,0.213238,0.090161,0.083266,0.085993,0.075138,0.085655,0.097099
-944.50,3.3448,3.3508,3.3506,3.3103,3.3517,3.3918,0.133628, 0.21241911, 2.2857e-01,0.200443,0.212496, 0.19733720,0.400885,0.360024, 0.37357315,0.400885, 0.4638898, 0.4387733,0.245009,0.223715,0.228319,0.183946,0.224229,0.271765,0.50986,0.52169,0.52442,0.50826,0.52313,0.54154,0.19013,0.19700,0.197497,0.182687,0.197214,0.212844,0.090162,0.083395,0.086013,0.075237,0.085416,0.096843
-944.25,3.3446,3.3513,3.3516,3.3083,3.3535,3.3960,0.133624, 0.21085910, 2.2609e-01,0.200436,0.211758, 0.19811853,0.400873,0.362045, 0.37501146,0.400873, 0.4684624, 0.4429225,0.245021,0.224285,0.228916,0.185073,0.225250,0.272419,0.50988,0.52137,0.52425,0.50801,0.52303,0.54170,0.19013,0.19674,0.197239,0.182729,0.197283,0.212218,0.090164,0.083532,0.086041,0.075397,0.085409,0.097042
-944.00,3.3445,3.3521,3.3528,3.3105,3.3549,3.3975,0.133621, 0.20931284, 2.2366e-01,0.200431,0.211033, 0.19886719,0.400862,0.364019, 0.37641697,0.400862, 0.4727503, 0.4468921,0.245033,0.224852,0.229513,0.185185,0.226083,0.273854,0.50990,0.52105,0.52408,0.50782,0.52288,0.54127,0.19013,0.19649,0.196987,0.182985,0.196863,0.211653,0.090166,0.083678,0.086077,0.075539,0.085496,0.097340
-943.75,3.3444,3.3530,3.3542,3.3125,3.3563,3.3990,0.133617, 0.20778036, 2.2130e-01,0.200426,0.210321, 0.19958540,0.400851,0.365946, 0.37779016,0.400851, 0.4767605, 0.4506856,0.245043,0.225415,0.230109,0.185463,0.226460,0.273492,0.50992,0.52075,0.52391,0.50743,0.52285,0.54112,0.19014,0.19625,0.196742,0.183109,0.196406,0.211354,0.090167,0.083830,0.086120,0.075187,0.085581,0.097362
-943.50,3.3443,3.3539,3.3556,3.3135,3.3583,3.3986,0.133614, 0.20626165, 2.1898e-01,0.200421,0.209621, 0.20027013,0.400842,0.367826, 0.37913068,0.400842, 0.4805000, 0.4543098,0.245053,0.225974,0.230704,0.186331,0.227152,0.273363,0.50994,0.52045,0.52374,0.50706,0.52291,0.54066,0.19014,0.19601,0.196503,0.183197,0.196390,0.211035,0.090168,0.083990,0.086170,0.075485,0.085855,0.097495
-943.25,3.3442,3.3547,3.3569,3.3173,3.3607,3.4000,0.133611, 0.20475671, 2.1672e-01,0.200417,0.208934, 0.20092022,0.400833,0.369659, 0.38044040,0.400833, 0.4839762, 0.4577663,0.245061,0.226529,0.231297,0.186997,0.227510,0.273886,0.50995,0.52016,0.52356,0.50705,0.52295,0.54018,0.19014,0.19578,0.196270,0.182713,0.195903,0.210260,0.090169,0.084156,0.086227,0.075448,0.085781,0.097311
-943.00,3.3441,3.3552,3.3580,3.3193,3.3626,3.4015,0.133609, 0.20326554, 2.1451e-01,0.200413,0.208260, 0.20154219,0.400826,0.371445, 0.38171845,0.400826, 0.4871968, 0.4610616,0.245069,0.227080,0.231888,0.187419,0.228951,0.273682,0.50997,0.51987,0.52339,0.50697,0.52260,0.54058,0.19014,0.19556,0.196044,0.182171,0.195811,0.210292,0.090170,0.084329,0.086290,0.075982,0.085801,0.097211
-942.75,3.3440,3.3553,3.3586,3.3204,3.3619,3.4026,0.133606, 0.20178813, 2.1235e-01,0.200410,0.207598, 0.20212828,0.400819,0.373184, 0.38296547,0.400819, 0.4901693, 0.4641996,0.245076,0.227626,0.232477,0.188430,0.229826,0.272702,0.50998,0.51960,0.52321,0.50668,0.52274,0.54043,0.19015,0.19535,0.195824,0.181906,0.195049,0.210027,0.090171,0.084507,0.086360,0.076180,0.085651,0.097466
-942.50,3.3439,3.3553,3.3589,3.3201,3.3624,3.3999,0.133605, 0.20032447, 2.1024e-01,0.200407,0.206950, 0.20267839,0.400814,0.374876, 0.38418148,0.400814, 0.4929015, 0.4671838,0.245081,0.228169,0.233062,0.190735,0.230838,0.272800,0.50999,0.51932,0.52304,0.50616,0.52300,0.53984,0.19015,0.19514,0.195609,0.181242,0.194305,0.209852,0.090172,0.084691,0.086437,0.075980,0.085886,0.097332
-942.25,3.3439,3.3554,3.3592,3.3197,3.3642,3.3992,0.133603, 0.19887454, 2.0817e-01,0.200405,0.206314, 0.20319545,0.400809,0.376522, 0.38536742,0.400809, 0.4954015, 0.4700179,0.245086,0.228706,0.233643,0.192720,0.231766,0.273352,0.51000,0.51906,0.52286,0.50574,0.52307,0.54007,0.19015,0.19494,0.195401,0.181336,0.194783,0.209996,0.090172,0.084880,0.086519,0.076050,0.085996,0.097684
-942.00,3.3439,3.3555,3.3596,3.3187,3.3651,3.3982,0.133602, 0.19743831, 2.0615e-01,0.200403,0.205691, 0.20368171,0.400806,0.378120, 0.38652346,0.400806, 0.4976769, 0.4727064,0.245090,0.229240,0.234221,0.193293,0.233103,0.274291,0.51001,0.51880,0.52268,0.50544,0.52304,0.53985,0.19015,0.19475,0.195197,0.181175,0.195207,0.209598,0.090173,0.085073,0.086608,0.075927,0.086063,0.097940
-941.75,3.3438,3.3558,3.3602,3.3192,3.3657,3.3993,0.133601, 0.19601577, 2.0417e-01,0.200401,0.205081, 0.20413664,0.400803,0.379673, 0.38764941,0.400803, 0.4997359, 0.4752533,0.245092,0.229768,0.234794,0.193655,0.233592,0.274511,0.51001,0.51854,0.52250,0.50526,0.52274,0.53930,0.19015,0.19457,0.195000,0.180645,0.195383,0.209470,0.090173,0.085271,0.086702,0.076039,0.086168,0.098441
-941.50,3.3438,3.3563,3.3610,3.3186,3.3663,3.3992,0.133600, 0.19460687, 2.0223e-01,0.200401,0.204484, 0.20456092,0.400801,0.381179, 0.38874536,0.400801, 0.5015865, 0.4776605,0.245094,0.230292,0.235363,0.193204,0.233575,0.274695,0.51001,0.51829,0.52232,0.50508,0.52266,0.53905,0.19015,0.19439,0.194807,0.180348,0.195068,0.208915,0.090173,0.085473,0.086803,0.076285,0.086533,0.098605
-941.25,3.3438,3.3569,3.3617,3.3176,3.3663,3.3988,0.133600, 0.19321160, 2.0032e-01,0.200400,0.203900, 0.20495316,0.400800,0.382639, 0.38981175,0.400800, 0.5032365, 0.4799341,0.245095,0.230810,0.235927,0.193614,0.234332,0.275177,0.51002,0.51805,0.52214,0.50470,0.52276,0.53886,0.19015,0.19422,0.194619,0.180441,0.195303,0.208985,0.090174,0.085679,0.086908,0.076443,0.086557,0.098465
-941.00,3.3438,3.3574,3.3624,3.3173,3.3664,3.3993,0.133600, 0.19182991, 1.9846e-01,0.200400,0.203329, 0.20531795,0.400801,0.384053, 0.39084836,0.400801, 0.5046939, 0.4820774,0.245095,0.231324,0.236485,0.194564,0.234280,0.275959,0.51002,0.51781,0.52196,0.50476,0.52232,0.53885,0.19015,0.19406,0.194437,0.180151,0.195161,0.208847,0.090174,0.085887,0.087020,0.076817,0.086735,0.098510
-940.75,3.3438,3.3577,3.3627,3.3203,3.3652,3.3986,0.133601, 0.19046177, 1.9663e-01,0.200401,0.202771, 0.20565247,0.400802,0.385421, 0.39185500,0.400802, 0.5059666, 0.4840942,0.245094,0.231832,0.237038,0.194759,0.234362,0.276014,0.51001,0.51758,0.52178,0.50472,0.52209,0.53905,0.19015,0.19391,0.194259,0.179894,0.195031,0.208396,0.090173,0.086099,0.087136,0.077005,0.086827,0.098475
-940.50,3.3438,3.3576,3.3626,3.3219,3.3643,3.3997,0.133601, 0.18910712, 1.9483e-01,0.200402,0.202225, 0.20595576,0.400804,0.386745, 0.39283178,0.400804, 0.5070625, 0.4859876,0.245091,0.232335,0.237585,0.194445,0.235393,0.275949,0.51001,0.51735,0.52159,0.50448,0.52253,0.53879,0.19015,0.19376,0.194087,0.179537,0.194551,0.208474,0.090173,0.086314,0.087257,0.077298,0.086783,0.098280
-940.25,3.3439,3.3573,3.3623,3.3210,3.3631,3.3979,0.133602, 0.18776593, 1.9306e-01,0.200403,0.201693, 0.20623101,0.400807,0.388023, 0.39377849,0.400807, 0.5079892, 0.4877586,0.245088,0.232833,0.238126,0.195622,0.236217,0.275805,0.51000,0.51713,0.52141,0.50449,0.52251,0.53835,0.19015,0.19362,0.193919,0.179268,0.194230,0.208349,0.090173,0.086531,0.087384,0.077546,0.086944,0.098244
-940.00,3.3439,3.3569,3.3617,3.3202,3.3622,3.3972,0.133604, 0.18643813, 1.9133e-01,0.200405,0.201173, 0.20648114,0.400811,0.389257, 0.39469596,0.400811, 0.5087544, 0.4894111,0.245084,0.233325,0.238661,0.197017,0.236876,0.276868,0.51000,0.51691,0.52123,0.50404,0.52221,0.53772,0.19015,0.19348,0.193755,0.179379,0.194025,0.208335,0.090172,0.086750,0.087515,0.077469,0.087346,0.098216
-939.75,3.3440,3.3564,3.3613,3.3190,3.3623,3.3955,0.133605, 0.18512369, 1.8963e-01,0.200408,0.200666, 0.20670932,0.400816,0.390447, 0.39558371,0.400816, 0.5093656, 0.4909470,0.245079,0.233811,0.239189,0.197719,0.237527,0.277443,0.50999,0.51670,0.52104,0.50416,0.52171,0.53729,0.19015,0.19335,0.193597,0.179459,0.194051,0.207929,0.090171,0.086970,0.087651,0.077265,0.087517,0.098224
-939.50,3.3440,3.3561,3.3610,3.3203,3.3609,3.3948,0.133607, 0.18382254, 1.8795e-01,0.200411,0.200172, 0.20691806,0.400822,0.391593, 0.39644223,0.400822, 0.5098301, 0.4923657,0.245073,0.234292,0.239710,0.199144,0.237684,0.276895,0.50998,0.51649,0.52086,0.50412,0.52147,0.53681,0.19014,0.19323,0.193444,0.179371,0.193996,0.207803,0.090171,0.087192,0.087791,0.077217,0.087824,0.098239
-939.25,3.3441,3.3562,3.3611,3.3205,3.3628,3.3962,0.133610, 0.18253463, 1.8630e-01,0.200414,0.199690, 0.20711223,0.400829,0.392695, 0.39727132,0.400829, 0.5101552, 0.4936706,0.245066,0.234767,0.240225,0.199110,0.237509,0.277046,0.50996,0.51629,0.52067,0.50400,0.52123,0.53639,0.19014,0.19311,0.193295,0.179182,0.193686,0.207667,0.090170,0.087415,0.087935,0.077579,0.088096,0.098540
-939.00,3.3442,3.3567,3.3615,3.3215,3.3611,3.3962,0.133612, 0.18125989, 1.8467e-01,0.200418,0.199222, 0.20728874,0.400837,0.393755, 0.39807119,0.400837, 0.5103480, 0.4948653,0.245058,0.235236,0.240732,0.199663,0.238594,0.276296,0.50995,0.51609,0.52049,0.50323,0.52087,0.53623,0.19014,0.19300,0.193151,0.179243,0.193451,0.207286,0.090169,0.087639,0.088082,0.077855,0.088421,0.098779
-938.75,3.3443,3.3572,3.3620,3.3211,3.3603,3.3980,0.133615, 0.17999827, 1.8307e-01,0.200423,0.198766, 0.20745218,0.400846,0.394772, 0.39884221,0.400846, 0.5104153, 0.4959478,0.245049,0.235698,0.241232,0.200571,0.239944,0.276803,0.50993,0.51589,0.52030,0.50320,0.52039,0.53644,0.19014,0.19290,0.193012,0.178913,0.193315,0.207359,0.090168,0.087863,0.088234,0.078124,0.088478,0.098862
-938.50,3.3444,3.3578,3.3626,3.3224,3.3592,3.3993,0.133618, 0.17874970, 1.8150e-01,0.200428,0.198322, 0.20760141,0.400855,0.395747, 0.39958542,0.400855, 0.5103639, 0.4969221,0.245039,0.236155,0.241724,0.201370,0.240406,0.277333,0.50991,0.51570,0.52012,0.50323,0.52023,0.53593,0.19013,0.19280,0.192878,0.178716,0.192838,0.206972,0.090166,0.088088,0.088388,0.078655,0.088602,0.099017
-938.25,3.3446,3.3582,3.3630,3.3234,3.3592,3.3973,0.133622, 0.17751410, 1.7994e-01,0.200433,0.197891, 0.20774126,0.400866,0.396680, 0.40030094,0.400866, 0.5102003, 0.4977895,0.245028,0.236605,0.242208,0.201649,0.241674,0.277851,0.50989,0.51552,0.51993,0.50313,0.51995,0.53581,0.19013,0.19270,0.192748,0.178793,0.192827,0.206607,0.090165,0.088312,0.088546,0.078745,0.088666,0.099374
-938.00,3.3447,3.3584,3.3631,3.3241,3.3597,3.3974,0.133626, 0.17629142, 1.7841e-01,0.200439,0.197473, 0.20787161,0.400878,0.397573, 0.40098941,0.400878, 0.5099309, 0.4985516,0.245016,0.237049,0.242685,0.202523,0.242472,0.278950,0.50987,0.51534,0.51975,0.50391,0.51983,0.53542,0.19013,0.19262,0.192624,0.178630,0.192620,0.206440,0.090163,0.088535,0.088706,0.078948,0.088766,0.099286
-937.75,3.3448,3.3581,3.3628,3.3226,3.3590,3.3951,0.133630, 0.17508159, 1.7690e-01,0.200445,0.197067, 0.20799170,0.400891,0.398424, 0.40165020,0.400891, 0.5095618, 0.4992116,0.245003,0.237487,0.243154,0.203454,0.243295,0.279020,0.50985,0.51516,0.51956,0.50381,0.51958,0.53522,0.19012,0.19254,0.192503,0.178567,0.192558,0.206455,0.090162,0.088758,0.088868,0.079144,0.088889,0.099412
-937.50,3.3450,3.3575,3.3620,3.3242,3.3582,3.3959,0.133635, 0.17388452, 1.7542e-01,0.200452,0.196674, 0.20810500,0.400904,0.399236, 0.40228357,0.400904, 0.5090989, 0.4997709,0.244990,0.237918,0.243614,0.204290,0.244376,0.279421,0.50982,0.51499,0.51937,0.50364,0.51917,0.53471,0.19012,0.19246,0.192387,0.178335,0.192513,0.206453,0.090160,0.088979,0.089033,0.079336,0.089025,0.099260
-937.25,3.3452,3.3566,3.3611,3.3245,3.3597,3.3964,0.133640, 0.17270014, 1.7395e-01,0.200459,0.196292, 0.20821813,0.400919,0.400009, 0.40288977,0.400919, 0.5085481, 0.5002316,0.244975,0.238342,0.244067,0.205705,0.244681,0.279454,0.50979,0.51482,0.51918,0.50356,0.51876,0.53465,0.19012,0.19239,0.192276,0.178380,0.192195,0.206438,0.090158,0.089199,0.089200,0.079398,0.089288,0.099376
-937.00,3.3454,3.3557,3.3603,3.3238,3.3577,3.3952,0.133645, 0.17152839, 1.7250e-01,0.200467,0.195923, 0.20832854,0.400934,0.400743, 0.40346874,0.400934, 0.5079148, 0.5005978,0.244959,0.238760,0.244511,0.206535,0.244780,0.278830,0.50976,0.51465,0.51900,0.50331,0.51855,0.53429,0.19011,0.19232,0.192168,0.178648,0.191870,0.206567,0.090156,0.089418,0.089369,0.079632,0.089430,0.099619
-936.75,3.3456,3.3552,3.3598,3.3236,3.3560,3.3943,0.133650, 0.17036917, 1.7107e-01,0.200475,0.195566, 0.20843892,0.400951,0.401439, 0.40402042,0.400951, 0.5072044, 0.5008726,0.244942,0.239171,0.244946,0.206958,0.245603,0.279451,0.50973,0.51449,0.51881,0.50319,0.51861,0.53413,0.19011,0.19226,0.192066,0.178521,0.191423,0.206635,0.090154,0.089634,0.089539,0.079947,0.089869,0.099784
-936.50,3.3458,3.3551,3.3596,3.3231,3.3545,3.3948,0.133656, 0.16922241, 1.6965e-01,0.200484,0.195222, 0.20855123,0.400968,0.402097, 0.40454434,0.400968, 0.5064220, 0.5010592,0.244925,0.239575,0.245374,0.207518,0.246355,0.279806,0.50970,0.51433,0.51862,0.50309,0.51848,0.53401,0.19010,0.19221,0.191967,0.178382,0.191289,0.206498,0.090152,0.089847,0.089710,0.080284,0.090137,0.099711
-936.25,3.3460,3.3554,3.3599,3.3227,3.3561,3.3949,0.133662, 0.16808804, 1.6826e-01,0.200493,0.194889, 0.20866728,0.400987,0.402718, 0.40504077,0.400987, 0.5055724, 0.5011605,0.244906,0.239972,0.245792,0.207974,0.247265,0.279815,0.50966,0.51417,0.51843,0.50299,0.51829,0.53363,0.19009,0.19216,0.191872,0.178354,0.191406,0.206301,0.090149,0.090058,0.089882,0.080607,0.090431,0.099971
-936.00,3.3462,3.3559,3.3603,3.3231,3.3589,3.3955,0.133669, 0.16696596, 1.6688e-01,0.200503,0.194568, 0.20878576,0.401006,0.403303, 0.40550966,0.401006, 0.5046604, 0.5011805,0.244886,0.240362,0.246202,0.207893,0.248206,0.280450,0.50963,0.51401,0.51824,0.50308,0.51813,0.53358,0.19009,0.19211,0.191781,0.178293,0.191449,0.206463,0.090147,0.090266,0.090055,0.080861,0.090531,0.100059
-935.75,3.3464,3.3565,3.3608,3.3231,3.3604,3.3976,0.133675, 0.16585611, 1.6551e-01,0.200513,0.194259, 0.20891269,0.401026,0.403852, 0.40594997,0.401026, 0.5036902, 0.5011221,0.244866,0.240746,0.246604,0.208217,0.248866,0.280956,0.50959,0.51386,0.51805,0.50302,0.51794,0.53350,0.19008,0.19207,0.191694,0.178263,0.191280,0.206363,0.090144,0.090470,0.090228,0.081229,0.090697,0.100354
-935.50,3.3467,3.3570,3.3610,3.3226,3.3607,3.3974,0.133683, 0.16475840, 1.6416e-01,0.200524,0.193961, 0.20904186,0.401048,0.404367, 0.40636257,0.401048, 0.5026662, 0.5009900,0.244844,0.241122,0.246997,0.208680,0.249506,0.281624,0.50955,0.51372,0.51787,0.50299,0.51786,0.53322,0.19008,0.19203,0.191611,0.178124,0.191328,0.205838,0.090141,0.090671,0.090400,0.081561,0.090763,0.100320
-935.25,3.3469,3.3572,3.3609,3.3236,3.3626,3.3968,0.133690, 0.16367275, 1.6283e-01,0.200535,0.193675, 0.20917736,0.401070,0.404847, 0.40674740,0.401070, 0.5015923, 0.5007875,0.244821,0.241491,0.247381,0.209691,0.249287,0.282653,0.50950,0.51357,0.51768,0.50282,0.51785,0.53287,0.19007,0.19200,0.191532,0.177918,0.191513,0.205923,0.090138,0.090867,0.090573,0.081845,0.090947,0.100514
-935.00,3.3472,3.3571,3.3603,3.3239,3.3626,3.3960,0.133698, 0.16259907, 1.6151e-01,0.200547,0.193401, 0.20931743,0.401093,0.405293, 0.40710475,0.401093, 0.5004722, 0.5005195,0.244798,0.241853,0.247757,0.209993,0.249719,0.283184,0.50946,0.51343,0.51749,0.50285,0.51779,0.53258,0.19006,0.19198,0.191457,0.177788,0.191734,0.205461,0.090135,0.091060,0.090745,0.082054,0.091031,0.100349
-934.75,3.3475,3.3567,3.3596,3.3237,3.3631,3.3951,0.133706, 0.16153729, 1.6021e-01,0.200559,0.193138, 0.20945931,0.401117,0.405707, 0.40743510,0.401117, 0.4993093, 0.5001874,0.244773,0.242207,0.248124,0.211567,0.250184,0.283774,0.50941,0.51329,0.51730,0.50247,0.51789,0.53213,0.19006,0.19195,0.191386,0.177883,0.191384,0.205267,0.090132,0.091247,0.090915,0.081914,0.091151,0.100221
-934.50,3.3478,3.3562,3.3586,3.3224,3.3604,3.3954,0.133714, 0.16048732, 1.5892e-01,0.200571,0.192887, 0.20959921,0.401143,0.406088, 0.40773881,0.401143, 0.4981071, 0.4997944,0.244748,0.242554,0.248482,0.212134,0.250956,0.284076,0.50937,0.51315,0.51712,0.50239,0.51777,0.53160,0.19005,0.19193,0.191320,0.177969,0.191365,0.205285,0.090129,0.091430,0.091085,0.082227,0.091195,0.100018
-934.25,3.3481,3.3558,3.3577,3.3220,3.3577,3.3959,0.133723, 0.15944908, 1.5764e-01,0.200584,0.192646, 0.20973977,0.401169,0.406438, 0.40801537,0.401169, 0.4968684, 0.4993446,0.244721,0.242894,0.248832,0.212255,0.251101,0.284831,0.50932,0.51301,0.51693,0.50247,0.51801,0.53143,0.19004,0.19192,0.191257,0.178065,0.191416,0.205195,0.090125,0.091607,0.091253,0.082560,0.091654,0.100467
-934.00,3.3484,3.3555,3.3568,3.3200,3.3574,3.3959,0.133732, 0.15842248, 1.5638e-01,0.200598,0.192417, 0.20988366,0.401196,0.406758, 0.40826584,0.401196, 0.4955960, 0.4988391,0.244694,0.243227,0.249172,0.212476,0.250619,0.285473,0.50927,0.51288,0.51675,0.50253,0.51797,0.53132,0.19003,0.19191,0.191199,0.178047,0.191773,0.204471,0.090122,0.091780,0.091419,0.082795,0.091717,0.100540
-933.75,3.3487,3.3553,3.3559,3.3193,3.3589,3.3927,0.133741, 0.15740744, 1.5513e-01,0.200612,0.192198, 0.21002806,0.401224,0.407047, 0.40849069,0.401224, 0.4942925, 0.4982811,0.244665,0.243552,0.249504,0.212443,0.250312,0.286467,0.50921,0.51275,0.51656,0.50249,0.51772,0.53076,0.19002,0.19190,0.191144,0.178041,0.191616,0.204304,0.090118,0.091946,0.091583,0.082873,0.091761,0.100758
-933.50,3.3491,3.3552,3.3551,3.3180,3.3584,3.3932,0.133751, 0.15640387, 1.5390e-01,0.200626,0.191991, 0.21017538,0.401253,0.407307, 0.40868998,0.401253, 0.4929603, 0.4976726,0.244636,0.243870,0.249827,0.212402,0.249984,0.286827,0.50916,0.51262,0.51638,0.50224,0.51745,0.53049,0.19001,0.19190,0.191094,0.178097,0.191499,0.203932,0.090114,0.092106,0.091744,0.083081,0.091886,0.100887
-933.25,3.3494,3.3549,3.3542,3.3169,3.3533,3.3930,0.133761, 0.15541170, 1.5268e-01,0.200641,0.191794, 0.21032554,0.401283,0.407539, 0.40886453,0.401283, 0.4916013, 0.4970168,0.244606,0.244180,0.250141,0.212581,0.250785,0.287691,0.50910,0.51249,0.51620,0.50231,0.51707,0.53014,0.19001,0.19190,0.191048,0.177643,0.191495,0.203353,0.090110,0.092260,0.091903,0.083342,0.092023,0.100845
-933.00,3.3498,3.3546,3.3533,3.3176,3.3517,3.3925,0.133771, 0.15443083, 1.5148e-01,0.200657,0.191607, 0.21047808,0.401314,0.407743, 0.40901399,0.401314, 0.4902176, 0.4963132,0.244574,0.244482,0.250446,0.213002,0.251295,0.288210,0.50904,0.51236,0.51602,0.50238,0.51652,0.53019,0.19000,0.19191,0.191007,0.177546,0.191546,0.203372,0.090106,0.092407,0.092058,0.083589,0.092056,0.101161
-932.75,3.3502,3.3542,3.3523,3.3142,3.3509,3.3892,0.133782, 0.15346119, 1.5029e-01,0.200673,0.191432, 0.21063383,0.401345,0.407921, 0.40913886,0.401345, 0.4888107, 0.4955631,0.244542,0.244778,0.250743,0.213052,0.251248,0.288816,0.50898,0.51224,0.51584,0.50170,0.51630,0.52970,0.18999,0.19191,0.190969,0.177674,0.191415,0.203327,0.090102,0.092548,0.092210,0.084047,0.092139,0.101340
-932.50,3.3506,3.3538,3.3514,3.3136,3.3496,3.3874,0.133793, 0.15250270, 1.4911e-01,0.200689,0.191266, 0.21079029,0.401378,0.408072, 0.40923977,0.401378, 0.4873820, 0.4947671,0.244509,0.245065,0.251029,0.213301,0.251716,0.288751,0.50892,0.51212,0.51566,0.50160,0.51621,0.52951,0.18998,0.19193,0.190936,0.177905,0.191182,0.203286,0.090098,0.092681,0.092359,0.084049,0.092479,0.101533
-932.25,3.3510,3.3535,3.3508,3.3137,3.3485,3.3854,0.133804, 0.15155526, 1.4796e-01,0.200706,0.191111, 0.21094857,0.401412,0.408198, 0.40931735,0.401412, 0.4859328, 0.4939274,0.244474,0.245345,0.251307,0.212951,0.251710,0.288886,0.50886,0.51199,0.51548,0.50131,0.51617,0.52900,0.18997,0.19194,0.190907,0.177742,0.191205,0.203307,0.090093,0.092807,0.092504,0.083921,0.092539,0.101367
-932.00,3.3514,3.3535,3.3505,3.3133,3.3491,3.3865,0.133816, 0.15061881, 1.4681e-01,0.200723,0.190965, 0.21110868,0.401447,0.408300, 0.40937226,0.401447, 0.4844642, 0.4930451,0.244439,0.245617,0.251576,0.212843,0.251297,0.289049,0.50879,0.51187,0.51530,0.50099,0.51597,0.52855,0.18996,0.19196,0.190882,0.177396,0.191464,0.203590,0.090089,0.092926,0.092644,0.084385,0.092716,0.101537
-931.75,3.3518,3.3538,3.3507,3.3138,3.3490,3.3862,0.133827, 0.14969326, 1.4569e-01,0.200741,0.190830, 0.21127092,0.401482,0.408378, 0.40940548,0.401482, 0.4829770, 0.4921217,0.244403,0.245882,0.251835,0.213462,0.251698,0.289003,0.50872,0.51175,0.51512,0.50056,0.51568,0.52804,0.18994,0.19198,0.190861,0.177652,0.191297,0.203685,0.090084,0.093037,0.092780,0.084334,0.092966,0.101465
-931.50,3.3522,3.3546,3.3514,3.3145,3.3484,3.3857,0.133840, 0.14877853, 1.4457e-01,0.200760,0.190705, 0.21143623,0.401519,0.408433, 0.40941745,0.401519, 0.4814717, 0.4911571,0.244366,0.246139,0.252085,0.214099,0.252119,0.289964,0.50865,0.51164,0.51494,0.50065,0.51555,0.52806,0.18993,0.19201,0.190845,0.177901,0.191597,0.203486,0.090079,0.093140,0.092911,0.084589,0.092964,0.101471
-931.25,3.3526,3.3556,3.3524,3.3163,3.3508,3.3883,0.133852, 0.14787455, 1.4348e-01,0.200778,0.190589, 0.21160647,0.401557,0.408467, 0.40940990,0.401557, 0.4799489, 0.4901529,0.244328,0.246389,0.252327,0.214670,0.252726,0.290764,0.50858,0.51152,0.51477,0.50065,0.51564,0.52780,0.18992,0.19203,0.190832,0.177934,0.191771,0.203224,0.090075,0.093235,0.093037,0.084931,0.093103,0.101373
-931.00,3.3531,3.3568,3.3537,3.3180,3.3522,3.3918,0.133865, 0.14698125, 1.4240e-01,0.200798,0.190482, 0.21178328,0.401595,0.408479, 0.40938379,0.401595, 0.4784088, 0.4891109,0.244289,0.246630,0.252559,0.215573,0.253415,0.291712,0.50851,0.51140,0.51459,0.50068,0.51530,0.52756,0.18991,0.19206,0.190824,0.178300,0.191846,0.203048,0.090069,0.093322,0.093158,0.084654,0.093146,0.101482
